"","name","sex","year","n"
"11440","Curtis","Male",1996,48
"11441","Dana","Female",1995,48
"11442","Dana","Female",1996,48
"11443","Darren","Male",1987,48
"11444","Darryl","Male",1973,48
"11445","Darryl","Male",1975,48
"11446","Dennis","Male",1964,48
"11447","Derek","Male",1974,48
"11448","Desley","Female",1963,48
"11449","Dominic","Male",1991,48
"11450","Dominic","Male",1992,48
"11451","Douglas","Male",1967,48
"11452","Douglas","Male",1982,48
"11453","Douglas","Male",1983,48
"11454","Elijah","Male",2001,48
"11455","Ellie","Female",2003,48
"11456","Eric","Male",1962,48
"11457","Fiona","Female",1985,48
"11458","Garry","Male",1968,48
"11459","Gemma","Female",1984,48
"11460","George","Male",1963,48
"11461","George","Male",1972,48
"11462","Glenn","Male",1982,48
"11463","Gordon","Male",1962,48
"11464","Gordon","Male",1963,48
"11465","Grace","Female",1989,48
"11466","Graham","Male",1976,48
"11467","Grant","Male",1961,48
"11468","Hamish","Male",1997,48
"11469","Hayley","Female",1977,48
"11470","Heather","Female",1967,48
"11471","Helen","Female",1984,48
"11472","Holly","Female",1985,48
"11473","Jane","Female",1980,48
"11474","Janet","Female",1967,48
"11475","Jason","Male",1964,48
"11476","Jason","Male",2001,48
"11477","Jay","Male",1987,48
"11478","Jeffrey","Male",1986,48
"11479","Jennifer","Female",2001,48
"11480","Jodi","Female",1977,48
"11481","Jodi","Female",1979,48
"11482","Jordan","Male",1986,48
"11483","Joseph","Male",1969,48
"11484","Judith","Female",1972,48
"11485","Kaleb","Male",2001,48
"11486","Kathryn","Female",1988,48
"11487","Keith","Male",1972,48
"11488","Kenneth","Male",1979,48
"11489","Kevin","Male",1987,48
"11490","Kevin","Male",1993,48
"11491","Leah","Female",1972,48
"11492","Lorraine","Female",1960,48
"11493","Louise","Female",1996,48
"11494","Luke","Male",1972,48
"11495","Madeleine","Female",1991,48
"11496","Melanie","Female",1995,48
"11497","Micheal","Male",1971,48
"11498","Micheal","Male",1977,48
"11499","Micheal","Male",1982,48
"11500","Monique","Female",1987,48
"11501","Naomi","Female",1974,48
"11502","Narelle","Female",1968,48
"11503","Nicola","Female",1991,48
"11504","Nicole","Female",1965,48
"11505","Peta","Female",1970,48
"11506","Raymond","Male",1985,48
"11507","Rebekah","Female",1990,48
"11508","Richard","Male",1994,48
"11509","Ricky","Male",1971,48
"11510","Rosemary","Female",1962,48
"11511","Roslyn","Female",1966,48
"11512","Russell","Male",1982,48
"11513","Sally","Female",1975,48
"11514","Samuel","Male",1978,48
"11515","Shaun","Male",1999,48
"11516","Stuart","Male",1984,48
"11517","Stuart","Male",1991,48
"11518","Tamika","Female",1997,48
"11519","Tammy","Female",1983,48
"11520","Tara","Female",1998,48
"11521","Tara","Female",1999,48
"11522","Tara","Female",2001,48
"11523","Taylor","Male",1992,48
"11524","Taylor","Male",1996,48
"11525","Terence","Male",1963,48
"11526","Teresa","Female",1964,48
"11527","Teresa","Female",1968,48
"11528","Theresa","Female",1972,48
"11529","Tia","Female",2000,48
"11530","Tracey","Female",1984,48
"11531","Tracy","Female",1960,48
"11532","Tracy","Female",1977,48
"11533","Trent","Male",1975,48
"11534","Tyson","Male",1987,48
"11535","Victoria","Female",1990,48
"11536","Wade","Male",1987,48
"11537","Warren","Male",1977,48
"11538","Wendy","Female",1980,48
"11539","Zane","Male",1998,48
"11540","Adrian","Male",1965,47
"11541","Adrian","Male",1993,47
"11542","Alan","Male",1976,47
"11543","Alana","Female",2003,47
"11544","Alexander","Male",1980,47
"11545","Alicia","Female",1977,47
"11546","Alicia","Female",1989,47
"11547","Allan","Male",1978,47
"11548","Andrea","Female",1984,47
"11549","Anna","Female",1964,47
"11550","Anne","Female",1976,47
"11551","Ashlee","Female",1991,47
"11552","Ashlee","Female",1997,47
"11553","Ashley","Female",2002,47
"11554","Ashley","Male",1969,47
"11555","Barbara","Female",1968,47
"11556","Barbara","Female",1971,47
"11557","Barry","Male",1973,47
"11558","Beau","Male",1998,47
"11559","Beverley","Female",1962,47
"11560","Bianca","Female",2004,47
"11561","Brett","Male",1992,47
"11562","Brodie","Male",2001,47
"11563","Bronte","Female",1994,47
"11564","Bronwyn","Female",1970,47
"11565","Carla","Female",1982,47
"11566","Carol","Female",1971,47
"11567","Casey","Female",1995,47
"11568","Charles","Male",1960,47
"11569","Charli","Female",2004,47
"11570","Chelsea","Female",1991,47
"11571","Christian","Male",1986,47
"11572","Christian","Male",1994,47
"11573","Christine","Female",1993,47
"11574","Clayton","Male",1975,47
"11575","Courtney","Female",1983,47
"11576","Crystal","Female",1999,47
"11577","Dale","Male",1968,47
"11578","Damian","Male",1983,47
"11579","Darren","Male",1984,47
"11580","Debbie","Female",1970,47
"11581","Deborah","Female",1981,47
"11582","Desmond","Male",1963,47
"11583","Dominic","Male",1994,47
"11584","Edward","Male",1968,47
"11585","Eliza","Female",2005,47
"11586","Ellen","Female",1994,47
"11587","Felicity","Female",2002,47
"11588","Gary","Male",1977,47
"11589","George","Male",1964,47
"11590","George","Male",1967,47
"11591","Gordon","Male",1964,47
"11592","Graeme","Male",1966,47
"11593","Harry","Male",1995,47
"11594","Heather","Female",1966,47
"11595","Heidi","Female",1974,47
"11596","Isabel","Female",2004,47
"11597","Jacinta","Female",2001,47
"11598","Jacqueline","Female",1981,47
"11599","Jake","Male",1987,47
"11600","Jane","Female",1979,47
"11601","Janine","Female",1965,47
"11602","Jared","Male",1983,47
"11603","Jared","Male",1998,47
"11604","Jay","Male",1992,47
"11605","Jemma","Female",1997,47
"11606","Jemma","Female",2002,47
"11607","Jennifer","Female",1997,47
"11608","Jo-Anne","Female",1960,47
"11609","Jodi","Female",1976,47
"11610","Jonathon","Male",1990,47
"11611","Jordan","Female",1996,47
"11612","Jordan","Male",1985,47
"11613","Julia","Female",1999,47
"11614","Karl","Male",1986,47
"11615","Katelyn","Female",2002,47
"11616","Kathryn","Female",1991,47
"11617","Katie","Female",1977,47
"11618","Kay","Female",1962,47
"11619","Kayla","Female",1986,47
"11620","Keith","Male",1965,47
"11621","Kelli","Female",1972,47
"11622","Kevin","Male",1992,47
"11623","Kevin","Male",1994,47
"11624","Kimberley","Female",1981,47
"11625","Kirsty","Female",1973,47
"11626","Lachlan","Male",1984,47
"11627","Leah","Female",2001,47
"11628","Leesa","Female",1968,47
"11629","Leslie","Male",1968,47
"11630","Lillian","Female",2004,47
"11631","Linda","Female",1983,47
"11632","Makayla","Female",2004,47
"11633","Malcolm","Male",1969,47
"11634","Mathew","Male",1976,47
"11635","Max","Male",1996,47
"11636","Megan","Female",2002,47
"11637","Melinda","Female",1987,47
"11638","Melissa","Female",1998,47
"11639","Micheal","Male",1967,47
"11640","Michele","Female",1965,47
"11641","Michele","Female",1967,47
"11642","Naomi","Female",1991,47
"11643","Naomi","Female",1995,47
"11644","Narelle","Female",1967,47
"11645","Natasha","Female",2004,47
"11646","Noel","Male",1964,47
"11647","Noel","Male",1966,47
"11648","Pamela","Female",1964,47
"11649","Patricia","Female",1985,47
"11650","Paul","Male",1995,47
"11651","Pauline","Female",1967,47
"11652","Peta","Female",1968,47
"11653","Ricky","Male",1964,47
"11654","Robyn","Female",1984,47
"11655","Ronald","Male",1974,47
"11656","Sally","Female",1988,47
"11657","Shane","Male",1995,47
"11658","Shannon","Female",2000,47
"11659","Skye","Female",1992,47
"11660","Skye","Female",1995,47
"11661","Skye","Female",2003,47
"11662","Sonia","Female",1969,47
"11663","Sonya","Female",1975,47
"11664","Stuart","Male",1986,47
"11665","Tamara","Female",1997,47
"11666","Tammy","Female",1984,47
"11667","Tania","Female",1981,47
"11668","Teresa","Female",1963,47
"11669","Terry","Male",1960,47
"11670","Terry","Male",1971,47
"11671","Tia","Female",1999,47
"11672","Tia","Female",2003,47
"11673","Trevor","Male",1982,47
"11674","Tristan","Male",1985,47
"11675","Troy","Male",1965,47
"11676","Vicki","Female",1973,47
"11677","Victoria","Female",1997,47
"11678","Yvonne","Female",1961,47
"11679","Zoe","Female",1983,47
"11680","Aimee","Female",1990,46
"11681","Alana","Female",1980,46
"11682","Alice","Female",1989,46
"11683","Alice","Female",1996,46
"11684","Allan","Male",1984,46
"11685","Allison","Female",1973,46
"11686","Allison","Female",1975,46
"11687","Allison","Female",1979,46
"11688","Amber","Female",1985,46
"11689","Angus","Male",1994,46
"11690","Ashlee","Female",1987,46
"11691","Ashlee","Female",1998,46
"11692","Ashley","Female",1999,46
"11693","Ashley","Male",1960,46
"11694","Ava","Female",2003,46
"11695","Barbara","Female",1969,46
"11696","Barbara","Female",1972,46
"11697","Beau","Male",1986,46
"11698","Bernadette","Female",1967,46
"11699","Brendon","Male",1983,46
"11700","Brenton","Male",1991,46
"11701","Bridget","Female",2003,46
"11702","Candice","Female",1991,46
"11703","Carly","Female",1988,46
"11704","Caroline","Female",1964,46
"11705","Caroline","Female",1973,46
"11706","Caroline","Female",1976,46
"11707","Charles","Male",1990,46
"11708","Cheryl","Female",1972,46
"11709","Chloe","Female",1985,46
"11710","Christian","Male",1974,46
"11711","Christian","Male",1997,46
"11712","Claudia","Female",2005,46
"11713","Courtney","Female",2005,46
"11714","Crystal","Female",1991,46
"11715","Crystal","Female",1998,46
"11716","Damien","Male",1994,46
"11717","Damon","Male",1999,46
"11718","Darrin","Male",1970,46
"11719","Darryl","Male",1976,46
"11720","Dean","Male",1965,46
"11721","Debbie","Female",1973,46
"11722","Derek","Male",1971,46
"11723","Desley","Female",1960,46
"11724","Desmond","Male",1961,46
"11725","Dominic","Male",1997,46
"11726","Douglas","Male",1975,46
"11727","Edward","Male",1969,46
"11728","Edward","Male",1992,46
"11729","Elijah","Male",1998,46
"11730","Eric","Male",1963,46
"11731","Felicity","Female",2003,46
"11732","Gary","Male",1981,46
"11733","Gemma","Female",1995,46
"11734","Geoffrey","Male",1985,46
"11735","Georgina","Female",1996,46
"11736","Heidi","Female",1982,46
"11737","Isabelle","Female",1998,46
"11738","Isabelle","Female",2003,46
"11739","Janelle","Female",1977,46
"11740","Janice","Female",1963,46
"11741","Janice","Female",1965,46
"11742","Jared","Male",1982,46
"11743","Jared","Male",1984,46
"11744","Jason","Male",1999,46
"11745","Jay","Male",1993,46
"11746","Jonathan","Male",1996,46
"11747","Julia","Female",2001,46
"11748","Julian","Male",1994,46
"11749","Katelyn","Female",2003,46
"11750","Katelyn","Female",2004,46
"11751","Katherine","Female",1962,46
"11752","Katherine","Female",1966,46
"11753","Kathleen","Female",1981,46
"11754","Katie","Female",1998,46
"11755","Kaylene","Female",1968,46
"11756","Kerri","Female",1962,46
"11757","Kerry","Male",1960,46
"11758","Kevin","Male",1995,46
"11759","Kim","Female",1983,46
"11760","Kristen","Female",1982,46
"11761","Lance","Male",1964,46
"11762","Lauren","Female",1977,46
"11763","Leah","Female",1968,46
"11764","Leah","Female",1990,46
"11765","Leah","Female",1992,46
"11766","Leah","Female",2002,46
"11767","Lee","Male",1986,46
"11768","Leesa","Female",1969,46
"11769","Lilly","Female",2001,46
"11770","Lochlan","Male",1999,46
"11771","Lucas","Male",1995,46
"11772","Lucy","Female",1989,46
"11773","Lynette","Female",1970,46
"11774","Matthew","Male",1962,46
"11775","Max","Male",1997,46
"11776","Maya","Female",2005,46
"11777","Melinda","Female",1981,46
"11778","Micheal","Male",1964,46
"11779","Micheal","Male",1984,46
"11780","Michele","Female",1969,46
"11781","Mikayla","Female",1995,46
"11782","Morgan","Female",1998,46
"11783","Morgan","Male",1992,46
"11784","Murray","Male",1960,46
"11785","Natalie","Female",2005,46
"11786","Neil","Male",1976,46
"11787","Neil","Male",1977,46
"11788","Neil","Male",1979,46
"11789","Oliver","Male",1996,46
"11790","Patricia","Female",1980,46
"11791","Pauline","Female",1962,46
"11792","Peta","Female",1969,46
"11793","Rachael","Female",1971,46
"11794","Rebekah","Female",1997,46
"11795","Rebekah","Female",1998,46
"11796","Renae","Female",1977,46
"11797","Rhiannon","Female",2001,46
"11798","Rodney","Male",1979,46
"11799","Russell","Male",1984,46
"11800","Sally","Female",1973,46
"11801","Sara","Female",1991,46
"11802","Savannah","Female",2004,46
"11803","Sharyn","Female",1971,46
"11804","Shirley","Female",1962,46
"11805","Simone","Female",1969,46
"11806","Sophia","Female",2001,46
"11807","Stuart","Male",1963,46
"11808","Stuart","Male",1965,46
"11809","Stuart","Male",1980,46
"11810","Tania","Female",1978,46
"11811","Terrence","Male",1960,46
"11812","Tia","Female",2001,46
"11813","Todd","Male",1973,46
"11814","Todd","Male",1992,46
"11815","Toni","Female",1962,46
"11816","Travis","Male",1979,46
"11817","Tristan","Male",1982,46
"11818","Vanessa","Female",1991,46
"11819","Veronica","Female",1962,46
"11820","Veronica","Female",1964,46
"11821","Wendy","Female",1979,46
"11822","Yvonne","Female",1963,46
"11823","Abigail","Female",2001,45
"11824","Alana","Female",1988,45
"11825","Alicia","Female",2005,45
"11826","Allison","Female",1966,45
"11827","Allison","Female",1970,45
"11828","Allison","Female",1976,45
"11829","Anne","Female",1975,45
"11830","Annette","Female",1978,45
"11831","Ashley","Female",1989,45
"11832","Ashley","Male",1999,45
"11833","Barbara","Female",1970,45
"11834","Bernadette","Female",1966,45
"11835","Bernard","Male",1961,45
"11836","Brady","Male",1996,45
"11837","Breanna","Female",2005,45
"11838","Brendon","Male",1988,45
"11839","Brett","Male",1994,45
"11840","Brittany","Female",1991,45
"11841","Brittney","Female",1999,45
"11842","Bronwyn","Female",1973,45
"11843","Caleb","Male",1994,45
"11844","Carolyn","Female",1974,45
"11845","Charlotte","Female",1995,45
"11846","Christina","Female",1974,45
"11847","Christina","Female",1984,45
"11848","Christina","Female",1986,45
"11849","Clare","Female",1983,45
"11850","Clint","Male",1982,45
"11851","Crystal","Female",1990,45
"11852","Dianne","Female",1970,45
"11853","Douglas","Male",1976,45
"11854","Douglas","Male",1977,45
"11855","Dylan","Male",1987,45
"11856","Ebony","Female",1995,45
"11857","Edward","Male",1974,45
"11858","Edward","Male",1983,45
"11859","Edward","Male",1988,45
"11860","Ellen","Female",1993,45
"11861","Frances","Female",1961,45
"11862","Gemma","Female",1989,45
"11863","Graham","Male",1979,45
"11864","Gregory","Male",1990,45
"11865","Harry","Male",1992,45
"11866","Heidi","Female",1977,45
"11867","Heidi","Female",1978,45
"11868","Jacqueline","Female",1982,45
"11869","Jacqueline","Female",1986,45
"11870","Jai","Male",1997,45
"11871","Jake","Male",1986,45
"11872","Jan","Female",1961,45
"11873","Janelle","Female",1974,45
"11874","Jared","Male",1985,45
"11875","Jay","Male",1991,45
"11876","Jeanette","Female",1962,45
"11877","Jessica","Female",1977,45
"11878","Jessie","Female",1998,45
"11879","Joanne","Female",1984,45
"11880","Jo-Anne","Female",1971,45
"11881","Jodie","Female",1989,45
"11882","Jonathan","Male",1997,45
"11883","Karl","Male",1988,45
"11884","Kathleen","Female",1993,45
"11885","Katie","Female",1978,45
"11886","Katie","Female",2003,45
"11887","Kelly","Female",1999,45
"11888","Kerrie","Female",1970,45
"11889","Kirra","Female",2003,45
"11890","Kurt","Male",1997,45
"11891","Lara","Female",1999,45
"11892","Leah","Female",1971,45
"11893","Leah","Female",1977,45
"11894","Lorraine","Female",1963,45
"11895","Margaret","Female",1973,45
